# Catalog of NOx point sources v2.0
# 
# Contact: steffen.beirle@mpic.de
# 
# Covered time range: Jan 2021 to Nov 2021 
# Used datasets:
# - TROPOMI NO2 measurements: https://data-portal.s5p-pal.com/products/no2.html
# - ERA5 wind fields: https://www.ecmwf.int/en/forecasts/datasets/reanalysis-datasets/era5
# - Global power plant database (GPPD): https://datasets.wri.org/dataset/globalpowerplantdatabase
# - World cities database (WCD): https://simplemaps.com/data/world-cities
# 
# Version 2 of the catalog provides a fundamental update compared to version 1.
# Several improvements have been implemented resulting in generally higher and
# more realistic emissions.
# A detailed description of the dataset is to be submitted to ESSD.
# 
# Data:
# Column 1: Rank of NOx point source
# Column 2: Latitude [degree North] of point source
# Column 3: Longitude [degree East] of point source
# Column 4: NOx emissions [kg/s]
# Column 5: NOx emissions error [kg/s]
# Column 6: Number of months (within the considered time range)
#           where significant emissions could be detected.
# Column 7: Combustion power plants above 100 MW within 15 km
#           as listed in GPPD, separated by semicolon.
#           Spelling exactly as in GPPD.
#           No entry if no match to GPPD was found.
#           Primarily based on GPPD v1.3, 
#           but extended by entries from v1.2 if missing in 1.3
#           (labelled as "v1.2")
# Column 8: Cities with more than 100,000 inhabitants within 15 km
#           as listed in WCD, separated by semicolon.
#           Spelling exactly as in WCD.
#           No entry if no match to WCD was found.
rank,lat,lon,E,err,months_significant,power_plants,cities
612,10.3125,123.9125,0.1534,0.0505,1,,Cebu City;Lapu-Lapu City;Mandaue City;Talisay;Poblacion;Minglanilla;Consolacion
613,50.7375,17.8625,0.1685,0.0330,3,Opole,Opole
614,24.9125,89.9875,0.2825,0.0906,4,,Jamālpur
615,-7.1625,29.9875,0.1606,0.1021,2,,
616,62.0375,129.7625,0.1870,0.0403,3,Yakutsk SDPP;Yakutsk SDPP-2,Yakutsk
617,-19.5375,-44.0625,0.2390,0.0778,5,,
618,-26.6125,-65.8125,0.1705,0.0945,1,,
619,53.8125,-113.0875,0.1951,0.0410,2,Scotford (Shell);Fort Saskatchewan (TransAlta),
620,34.3375,-116.8625,0.2005,0.0688,7,,
621,21.6875,72.6125,0.1961,0.0579,7,DGEN MEGA CCCP,
622,24.7875,78.6625,0.1533,0.0418,5,LALITPUR TPP,
623,2.0375,45.3125,0.1889,0.0718,9,,Mogadishu
624,47.3625,-101.8375,0.1989,0.0293,7,Antelope Valley,
625,51.1875,12.3625,0.2201,0.0439,5,Braunkohlekraftwerk Lippendorf;Lippendorf power station,
626,66.0875,76.8125,0.1225,0.0343,2,,Novyy Urengoy
627,56.1375,101.6125,0.1710,0.0458,2,Thermal Power Station 11,Bratsk
628,51.0125,2.3125,0.2485,0.0596,6,DK6,
629,12.1375,-68.9125,0.1769,0.0404,2,,Willemstad
630,-26.7625,28.5125,0.1882,0.0549,2,Grootvlei power station,
631,10.4625,106.4875,0.1181,0.0450,1,,Tân An
632,47.3625,-101.1375,0.2046,0.0392,7,Coal Creek,
633,9.4375,38.3625,0.1964,0.1017,4,,
634,34.1125,112.7875,0.1804,0.0443,1,Pingdingshan Ruiping power station,Meishan
635,24.7125,102.1375,0.1847,0.0623,3,,
636,44.0875,10.1625,0.1600,0.0515,4,,
637,-30.5875,150.1375,0.1548,0.0370,2,,
638,-18.8875,-48.2625,0.1692,0.0527,4,,Uberlândia
639,46.3625,48.0625,0.2075,0.0297,7,Astrakhanskaya CHPP-2;Central boiler-house [Astrakhan];Astrakhanskaya GRES,Astrakhan
640,19.2375,109.0125,0.1269,0.0395,0,,
641,19.3375,-96.7125,0.1917,0.0954,3,,
642,30.7125,50.0875,0.2312,0.0550,11,,
643,39.2875,-84.4875,0.1470,0.0317,2,Hamilton (OH),
644,18.1375,-15.9625,0.2140,0.0448,11,,Nouakchott
645,7.9125,6.4375,0.2241,0.1216,4,,
646,51.6875,4.6125,0.2008,0.0332,3,,Dordrecht
647,54.4625,45.8625,0.1956,0.0325,3,,
648,36.5875,116.2125,0.1954,0.0411,4,Xinyuan Aluminum power station;Chiping Xinfa power station;Xinfa Xiwang power station,
649,-20.6125,116.7875,0.1934,0.0374,9,Burrup Peninsula (Karratha Gas Plant);Burrup Peninsula (Pluto Phase 1);Dampier,
650,25.4125,98.8125,0.1844,0.0752,3,,
651,23.9875,79.3875,0.1550,0.0457,6,,
652,27.8125,-97.4625,0.1479,0.0315,6,Nueces Bay;Corpus Christi Energy Center,Corpus Christi
653,39.8625,26.2625,0.2053,0.0275,8,,
654,35.6375,138.4375,0.1326,0.0365,2,,Kōfu
655,28.9375,-110.8125,0.2218,0.0560,10,Hermosillo,
656,45.3625,-93.8875,0.1841,0.0278,5,Sherburne County,
657,22.2375,-97.8375,0.1671,0.0544,8,Pemex-Refinación  Refinería Francisco I. Madero,Tampico;Ciudad Madero;Miramar
658,49.4875,0.1875,0.2101,0.0392,3,HAVRE 4,Le Havre
659,31.4375,73.0875,0.1932,0.0508,8,,Faisalabad
660,21.5875,96.2375,0.1039,0.0485,2,,
661,2.9125,-60.7375,0.1583,0.0757,2,,Boa Vista
662,21.7125,108.6375,0.1633,0.0455,4,SDIC Qinzhou power station;Jingui Mill power station,
663,19.1125,41.1625,0.1794,0.0551,11,TIHAMA,
664,35.2375,115.5375,0.1106,0.0328,1,Heze power station;Heze Huarun power station,Heze
665,54.6625,83.6125,0.2166,0.0408,2,,
666,4.0125,103.3625,0.1798,0.0790,2,,
667,24.5625,74.8125,0.2175,0.0649,5,,
668,44.5125,18.6125,0.2006,0.0590,3,Tuzla CHP Power Plant Bosnia and Herzegovina,Tuzla
669,49.8125,24.0125,0.1868,0.0408,2,,Lviv
670,33.4375,43.2875,0.2134,0.0323,11,,Ar Ramādī
671,40.3125,-79.8875,0.1613,0.0369,2,,
672,4.9875,-1.6875,0.1738,0.0768,5,Takoradi 1,Sekondi
673,39.5625,-92.6375,0.1929,0.0296,5,Thomas Hill,
674,20.9375,-89.6625,0.1861,0.0561,1,Mérida III;Mérida II,Mérida;Kanasín
675,-28.1625,-69.5625,0.1741,0.0634,3,,
676,38.5875,114.9375,0.0969,0.0230,2,Dingzhou power station,Dingzhou
677,41.0875,80.1375,0.2140,0.0632,2,Aksu Xuzhou power station,Aksu
678,47.0375,28.8625,0.2019,0.0411,6,CHP CET-2  Chisinau,Chisinau
679,36.7375,29.4875,0.1737,0.0686,3,,
680,24.5625,81.1875,0.1673,0.0552,5,,
681,-9.8625,34.4125,0.1958,0.0927,2,,
682,30.3125,-91.2125,0.1460,0.0342,1,Plaquemine Cogeneration Plant;LaO Energy Systems;Axiall Plaquemine;Willow Glen (GPPD v1.2),
683,36.7875,-108.4375,0.1756,0.0317,10,Four Corners;San Juan,
684,-22.4875,119.9625,0.2234,0.0609,9,,
685,-22.4375,148.4375,0.1733,0.0432,2,,
686,29.7625,116.2875,0.1415,0.0415,4,Shenhua Jiujiang power station,
687,44.9375,23.1375,0.2219,0.0451,3,Rovinari power station,
688,58.5875,49.6125,0.1763,0.0315,4,Kirov TPP-5;Kirov CHPP-3,Kirov
689,46.1625,53.4125,0.1662,0.0311,9,,
690,32.1375,74.1625,0.2011,0.0561,9,,Gujranwala
691,35.3125,33.4375,0.1432,0.0321,7,,
692,45.7875,15.9625,0.1989,0.0386,4,Zagreb Te-To CHP Power Plant Croatia,Zagreb
693,32.9375,115.8375,0.1284,0.0287,1,Fuyang power station,Fuyang
694,44.7375,21.1875,0.1410,0.0267,6,TE KOSTOLAC B;TE KOSTOLAC A,
695,37.2875,38.7125,0.1826,0.0329,9,,Karaköprü
696,33.8125,-116.5625,0.1715,0.0544,9,Sentinel Energy Center  LLC;Indigo Energy Facility,
697,36.3125,43.7625,0.2233,0.0482,9,,
698,37.0875,37.3625,0.1836,0.0731,8,,Gaziantep
699,22.2125,-102.2125,0.1918,0.0936,5,,
700,41.4375,119.5875,0.2143,0.0428,5,,
701,38.3625,-87.7625,0.1052,0.0214,2,Gibson,
702,23.2625,114.3375,0.0840,0.0381,2,,
703,12.1375,15.0125,0.1865,0.0536,10,,N’Djamena;Kousséri
704,31.6875,73.2125,0.2007,0.0542,8,,
705,37.0125,35.3125,0.1751,0.0600,7,,Adana
706,16.6875,102.7375,0.1494,0.0505,3,Nam Phom,
707,34.0375,42.4125,0.1592,0.0235,8,,
708,39.5375,54.3875,0.1823,0.0407,9,Balkanabat OCGT Power Plant Turkmenistan,
709,23.8125,120.1875,0.2066,0.0715,9,Mailao,
710,7.3375,3.8625,0.0764,0.0403,2,,Ibadan
711,49.0125,33.6625,0.1804,0.0358,5,,
712,36.1375,1.2625,0.1863,0.0446,9,,Chlef
713,24.7375,116.2125,0.1482,0.0461,1,,
714,39.8875,48.9375,0.1705,0.0394,5,Janub,
715,4.5875,103.4375,0.1664,0.0743,0,Paka;YTL Paka,
716,34.9875,5.7125,0.1525,0.0378,9,,
717,-34.1625,-58.9625,0.1879,0.0337,4,,
718,23.0875,109.6375,0.1790,0.0521,2,Huadian Guigang power station,Guigang
719,50.5375,17.9625,0.1995,0.0390,4,,
720,41.6375,27.5375,0.2029,0.0387,5,,
721,37.9125,27.8375,0.1966,0.0374,8,,Aydın
722,27.6625,76.1375,0.1198,0.0320,6,,
723,10.5375,7.4375,0.1394,0.0531,4,,Kaduna
724,29.8125,31.2875,0.0422,0.0238,4,Cairo South;El-Tebeen,Ḩalwān
725,31.3875,49.6625,0.2021,0.0659,10,,
726,19.9625,72.7625,0.1705,0.0522,7,DHANU,
727,-37.9875,-57.6125,0.1587,0.0370,2,MAR DEL PLATA (9 DE JULIO),Mar del Plata
728,39.5625,29.8875,0.1795,0.0960,7,Seyitömer power station,
729,25.0625,101.5125,0.1636,0.0519,3,,Chuxiong;Dongguazhen
730,30.8125,111.7875,0.1200,0.0471,0,,Dangyang
731,50.3875,13.3125,0.1357,0.0340,0,Tusimice power station;Prunerov,
732,49.4375,11.0625,0.1218,0.0342,1,Franken 1;HKW Sandreuth,Nuremberg;Fürth
733,52.4375,30.9375,0.1588,0.0343,2,Gomel-2 CHP Power Plant Belarus,Homyel’
734,23.0875,-82.3375,0.1447,0.0434,3,Havana TPP,Havana;Arroyo Naranjo;Centro Habana;Guanabacoa
735,34.1625,50.3875,0.1654,0.0494,2,,
736,19.5625,-92.2125,0.1924,0.0440,11,,
737,28.5125,102.0625,0.1812,0.0693,3,,
738,10.2625,104.6125,0.1385,0.0485,4,,
739,47.0625,-101.2125,0.1930,0.0345,8,Milton R Young,
740,20.3875,72.9375,0.1531,0.0457,7,,
741,31.2375,32.2875,0.1687,0.0330,9,,Port Said
742,54.6875,29.1375,0.1360,0.0340,3,Lukoml Thermal Power Plant Belarus,
743,42.3125,59.5625,0.1489,0.0199,9,Takhiatash,
744,41.0875,-101.1375,0.1591,0.0240,7,Gerald Gentleman,
745,35.5125,68.2125,0.1524,0.0594,3,,
746,53.1125,8.7125,0.1485,0.0322,2,Hafen power station;KW Mittelsbüren;Hastedt power station,Bremen
747,53.6875,23.8625,0.1266,0.0419,1,Grodno CHP-2 Power Plant Belarus,Hrodna
748,32.7375,117.3125,0.0983,0.0292,4,,
749,50.0625,-110.7125,0.1733,0.0222,7,,
750,17.8875,-93.1625,0.1684,0.0536,5,Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Nuevo Pemex;Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Cactus,
751,44.6625,41.9375,0.1656,0.0317,3,Nevinnomysskya,Nevinnomyssk
752,29.1625,74.0125,0.1686,0.0384,8,SURATGARH,
753,37.8375,140.9125,0.1061,0.0301,0,Shinchi power station,
754,16.7125,79.6875,0.2153,0.0730,5,,
755,36.1625,-5.4125,0.1376,0.0377,3,CCC BAHIA DE ALGECIRAS;SAN ROQUE GRUPO 2;CAMPO DE GIBRALTAR GRUPO 20;BAHIA DE ALGECIRAS I;LOS BARRIOS,Gibraltar;Algeciras
756,-14.9375,13.5125,0.1704,0.0693,4,,Lubango
757,56.1125,44.1375,0.1880,0.0471,4,,
758,25.5125,78.7625,0.1295,0.0332,4,PARICHA,
759,36.9125,7.7125,0.1615,0.0488,5,,Annaba
760,48.1625,33.5375,0.1572,0.0286,4,,
761,15.6375,43.9125,0.1678,0.0738,6,,
762,43.4625,43.6125,0.1681,0.0574,1,,Nalchik
763,44.9375,34.1375,0.1857,0.0395,6,,Simferopol
764,24.5375,76.1125,0.2291,0.0620,6,KALISINDH,
765,39.9625,-76.7875,0.1658,0.0349,5,Pixelle Specialty Solutions LLC - Spring Grove Facility,York
766,-5.0625,-42.7625,0.1014,0.0511,0,,Teresina;Timon
767,52.9875,63.1375,0.1474,0.0240,5,,Rudnyy
768,7.8125,40.0875,0.1736,0.1012,3,,
769,13.2125,32.8125,0.1328,0.0349,4,,
770,39.7375,116.9875,0.1008,0.0471,4,,
771,-25.4375,-42.7625,0.1710,0.0391,3,,
772,35.7875,43.2625,0.1830,0.0329,8,,
773,40.3875,27.0375,0.0975,0.0253,1,İÇDAŞ Bekirli-2 power station,
774,30.5375,76.5875,0.2073,0.0452,9,RAJPURA TPP,
775,50.0125,8.2625,0.2075,0.0666,2,Kraftwerk Mainz;GuD-Anlage Rüsselsheim,Wiesbaden;Mainz
776,56.8375,35.9125,0.1465,0.0499,3,Tverskaya CHPP-3,Tver
777,47.7875,67.7375,0.1407,0.0211,6,Zhezkazgan power station,
778,7.4625,10.7625,0.2431,0.1252,3,,
779,22.4125,87.8625,0.2034,0.0558,6,KOLAGHAT,
780,23.9875,82.4125,0.0546,0.0495,4,MAHAN TPP,
781,-5.1875,-80.6875,0.1844,0.0974,11,,Piura
782,17.9625,-94.5125,0.1959,0.0554,4,,Minatitlán
783,20.8375,-97.2375,0.1205,0.0387,4,Tuxpan III y IV;Tuxpan II;Tuxpan V,
784,16.8875,-99.9125,0.1363,0.0632,4,,Acapulco de Juárez
785,50.4375,4.6875,0.1561,0.0304,3,,Namur
786,26.2375,73.0125,0.1521,0.0334,10,,Jodhpur
787,48.1375,17.1625,0.1829,0.0316,4,PPC Bratislava CCGT CHP Power Plant Slovakia,Bratislava;Petržalka
788,55.3125,52.0125,0.1792,0.0293,2,Zainskaya GRES,
789,-21.7375,147.9875,0.1467,0.0373,4,,
790,21.0875,77.9125,0.3485,0.1186,7,AMARAVATI TPP,
791,55.8375,51.9875,0.1482,0.0288,3,,
792,55.2875,85.6125,0.1186,0.0439,2,,
793,30.4625,117.2375,0.0920,0.0446,3,Shenhua Anqing power station,
794,-20.2625,-70.1125,0.1543,0.0685,9,,Iquique;Alto Hospicio
795,48.9625,24.6625,0.1992,0.0441,3,,Ivano-Frankivsk
796,41.5125,64.5875,0.1841,0.0330,10,,
797,31.7125,47.2625,0.1486,0.0351,6,,
798,26.9875,55.5125,0.1991,0.0651,8,,
799,-26.9125,150.7625,0.1516,0.0341,6,Kogan Creek,
800,30.0625,-94.0625,0.1263,0.0338,2,ExxonMobil Beaumont Refinery,Beaumont
801,29.2625,31.2125,0.1056,0.0299,5,Kuriemat 2;Kuriemat Solar/Thermal,
802,18.6375,-92.2625,0.1787,0.0438,6,Compañía de Nitrógeno de Cantarell,
803,52.4875,85.0875,0.1450,0.0270,4,Biysk CHPP-1,Biysk
804,15.3875,108.7875,0.2104,0.1219,4,,
805,24.8125,-107.4375,0.1516,0.0581,6,,Culiacán
806,48.7875,44.8125,0.0778,0.0381,3,Volzhskaya HPP 1;Volzhskaya CHPP-2,Volzhskiy
807,34.1375,118.7875,0.1833,0.0403,3,,Shuyangzha
808,50.4125,80.2125,0.1679,0.0277,6,,Semey
809,22.8875,-12.3125,0.1506,0.0245,10,,
810,50.0875,118.0875,0.1438,0.0281,2,TPPP PGGHO (Krasnokamenskaya TPP),
811,56.1125,47.2625,0.1437,0.0305,2,Cheboksary CHPP=2,Cheboksary;Novocheboksarsk
812,35.3125,103.1375,0.1642,0.0756,3,,
813,11.6375,-70.2125,0.1299,0.0236,4,Josefa Camejo;Punto Fijo,Punto Fijo
814,29.9375,30.8875,0.1427,0.0380,8,,Madīnat as Sādis min Uktūbar
815,-22.3875,119.7375,0.1110,0.0297,1,,
816,49.5875,36.5125,0.1259,0.0307,1,Zmiivska power station,
817,38.7625,-85.0375,0.1653,0.0366,3,Ghent,
818,16.1625,120.0875,0.1274,0.0587,2,Sual power station,
819,16.1875,75.2875,0.1633,0.0560,5,,
820,41.2875,27.5875,0.1709,0.0293,7,,
821,40.6875,30.7125,0.1679,0.0574,3,,
822,38.2125,-104.6125,0.1616,0.0322,6,Comanche (CO);Pueblo Airport Generating Station,Pueblo
823,36.2875,33.7375,0.1514,0.0336,7,,
824,46.0625,122.0625,0.1369,0.0247,2,Inner Mongolia Xingan power station,Ulanhot
825,57.0625,9.9625,0.1441,0.0317,1,Nordjylland power station,Aalborg
826,25.8375,-97.5125,0.1384,0.0362,5,Silas Ray,Heroica Matamoros
827,-11.6625,27.4875,0.1986,0.0937,4,,Lubumbashi
828,52.1625,10.4125,0.1211,0.0333,0,HKW-Mitte,Braunschweig;Salzgitter
829,40.7625,46.9875,0.1376,0.0290,6,Azerbaijan TPP,
830,34.4375,115.6125,0.1775,0.0395,4,,Shangqiu
831,13.5125,2.1125,0.1806,0.0473,10,,Niamey
832,38.1625,58.3875,0.1744,0.0578,7,,
833,32.0625,74.7875,0.2138,0.0580,6,,
834,24.7625,89.3625,0.3146,0.1039,7,,
835,34.7625,10.7125,0.1442,0.0386,9,Thyna 1,Sfax
836,-22.1375,117.8875,0.1453,0.0422,3,Solomon Iron Ore Mine,
837,50.8375,-1.0875,0.0866,0.0351,1,,Portsmouth
838,32.9375,3.2375,0.1867,0.0266,11,SPP1 Thermal,
839,11.5125,105.0875,0.2822,0.1013,3,,
840,55.4625,65.2625,0.1448,0.0273,3,Kurgan CHPP;Kurgan CHPP-2,Kurgan
841,48.5375,34.6375,0.1330,0.0274,1,,Kamianske
842,19.9875,73.8875,0.1414,0.0515,6,NASIK TPP  PH 1;NASIK,Nāsik
843,33.6375,-87.0625,0.1313,0.0356,1,James H Miller Jr;Gorgas (GPPD v1.2),
844,50.1375,30.7375,0.0926,0.0266,0,Trypilska,
845,20.6875,-101.3625,0.1535,0.0432,6,,Irapuato
846,36.8875,6.9125,0.1388,0.0348,5,SKS IPP SNC Lavalin;Skikda,Skikda
847,-22.5125,27.0375,0.1573,0.0398,7,Morpule,
848,20.9875,-97.3625,0.0798,0.0291,3,Adolfo López Mateos (Tuxpan),Túxpam de Rodríguez Cano
849,25.8875,71.3375,0.1501,0.0286,9,JALLIPPA KAPURDI TPP,
850,50.5625,26.2375,0.1294,0.0324,2,,Rivne
851,20.7125,76.8125,0.1571,0.0481,6,PARAS,
852,33.0625,-83.7875,0.1234,0.0433,1,Scherer;Smarr Energy Center,
853,-22.3125,-41.8875,0.2116,0.0527,6,Norte Fluminense,Macaé
854,41.6375,-87.1625,0.1586,0.0593,2,ArcelorMittal Burns Harbor;Gary Works,
855,24.2875,37.5875,0.1391,0.0420,9,,
856,46.7375,-122.8625,0.0754,0.0212,0,Transalta Centralia Generation;Chehalis Generating Facility,
857,37.7625,128.8375,0.0995,0.0548,1,Yeongdong,Gangneung
858,23.2375,111.5875,0.0966,0.0368,1,,
859,-9.6625,34.2875,0.1221,0.0702,1,,
860,23.1375,108.2375,0.1108,0.0424,1,,
861,15.5875,49.1375,0.1405,0.0415,9,,
862,51.7375,19.4875,0.1735,0.0363,1,EC Łódź-3;EC Łódź-4,Łódź
863,5.4375,100.6125,0.1197,0.0734,1,,
864,35.6125,-80.9625,0.1201,0.0304,2,Marshall (NC),
865,41.8875,-83.3375,0.1425,0.0308,4,Monroe (MI),
866,35.3375,60.2125,0.1406,0.0456,6,,
867,24.1375,81.9125,0.0617,0.0262,1,NIGRI,
868,51.4625,-111.7875,0.0948,0.0177,1,Sheerness,
869,30.7125,73.2375,0.1386,0.0348,7,Sahiwal,Sahiwal
870,39.7875,64.4375,0.1633,0.0304,10,,Bukhara;Kogon Shahri
871,24.8125,-112.0625,0.1065,0.0670,4,Gral. Agustín Olachea A. (Puerto San Carlos),
872,24.5625,116.1875,0.1159,0.0414,1,,
873,31.0125,112.2375,0.1735,0.0502,3,Guodian Jingmen power station;Huaneng Jingmen power station,Jiangjiafan
874,-31.5625,-53.6875,0.1592,0.0395,1,Presidente Médici  A  B;Candiota III,
875,34.8125,104.3875,0.1161,0.0393,1,,
876,35.9875,126.6375,0.1196,0.0290,1,Gunsan;Seagull power station;Saemangeum Ocise,Kunsan
877,44.5125,125.6375,0.1094,0.0262,3,,Dehui
878,9.5375,41.8625,0.1840,0.0889,6,,Dire Dawa
879,29.4875,-95.6375,0.1035,0.0303,2,W A Parish;Jack Fusco Energy Center;W.A. Parish Carbon Capture Plant,Sugar Land
880,48.6125,21.1875,0.1537,0.0354,4,,Košice
881,22.1875,84.5875,0.1160,0.0505,2,,
882,35.2875,-101.7375,0.1453,0.0579,7,Harrington;Nichols,Amarillo
883,26.2125,127.7125,0.1271,0.0426,3,,Naha;Urasoe
884,32.7625,73.1375,0.1535,0.0505,4,,
885,52.3125,18.2375,0.0874,0.0252,1,Pątnów I;Pątnów II;Konin,
886,49.3625,6.7375,0.1494,0.0345,3,Kraftwerk Ensdorf,
887,26.7625,-80.0875,0.1252,0.0527,2,Riviera,West Palm Beach
888,34.1375,-84.9125,0.1778,0.0433,4,Bowen,
889,20.5875,-101.1625,0.1080,0.0327,4,Salamanca;Pemex-Refinación  Ing. Antonio M. Amor,Salamanca
890,36.8875,-111.4125,0.0184,0.0108,0,Navajo (GPPD v1.2),
891,13.0875,-11.4125,0.0922,0.0329,2,,
892,52.0625,47.4375,0.1154,0.0241,2,,
893,26.4625,80.2875,0.1329,0.0313,3,PANKI (GPPD v1.2),Cawnpore
894,25.9375,49.6875,0.1265,0.0272,9,ABQ PP,
895,29.9125,75.2375,0.1146,0.0270,4,TALWANDI SABO,
896,24.6375,-101.6625,0.1591,0.0577,5,,
897,-6.2875,107.9375,0.1214,0.0473,2,PLTU Jawa Barat - Indramayu,
898,19.3625,56.4625,0.1346,0.0268,11,,
899,24.3125,78.1375,0.1523,0.0463,6,,
900,17.9875,-92.9375,0.1347,0.0497,3,,Villahermosa
901,51.7625,58.7875,0.1509,0.0231,3,Iriklinskaya,
902,38.5625,-90.8375,0.1534,0.0275,3,Labadie,
903,30.9625,-110.3375,0.1442,0.0293,7,,
904,19.4125,72.8875,0.1409,0.0735,6,,
905,24.2125,47.6625,0.1328,0.0257,11,,
906,11.5625,43.1375,0.1478,0.0470,8,Boulaos,Djibouti
907,-22.4375,-47.5375,0.1518,0.0467,2,,Rio Claro
908,31.1625,-112.8625,0.1452,0.0331,11,,
909,51.4875,31.2625,0.1041,0.0259,1,Chernihiv power station,Chernihiv
910,11.3625,35.8875,0.0909,0.0788,2,,
911,33.6625,46.3875,0.1452,0.0416,8,,
912,35.8875,14.4625,0.1272,0.0482,6,,
913,24.8625,53.6125,0.1085,0.0293,5,,
914,36.0875,4.7375,0.1295,0.0297,6,,Bordj Bou Arreridj
915,-26.5875,-66.1125,0.1458,0.0661,3,,
916,-22.6625,-47.6625,0.1460,0.0440,3,,Piracicaba
917,-23.3875,-51.9125,0.1367,0.0363,3,,Maringá
918,37.9875,-90.0875,0.1094,0.0234,2,,
919,23.4375,68.7125,0.1368,0.0284,8,,
920,-14.2375,-41.7125,0.1529,0.0573,1,,
921,31.0625,30.4375,0.1325,0.0254,6,Damanhour,Damanhūr
922,18.0375,-63.0875,0.1454,0.0463,3,,
923,17.1375,-61.7875,0.1412,0.0393,2,,
924,32.7375,116.6625,0.1646,0.0300,3,Huainan Tianji power station;Huainan Fengtai power station;Huainan Guqiao power station;Pansan power station,
925,44.4625,12.2125,0.1247,0.0345,3,PORTO CORSINI,Ravenna
926,23.6625,113.2375,0.0383,0.0270,1,,
927,38.8625,-84.2375,0.0649,0.0214,2,W H Zimmer,
928,35.3375,1.3625,0.0960,0.0235,4,Tiaret,Tiaret
929,-6.7625,108.6125,0.1318,0.0573,1,PLTU Cirebon,Cirebon
930,54.4625,61.2375,0.1295,0.0219,3,Yuzhnouralskaya 2,
931,41.5625,60.6375,0.1531,0.0243,10,,Urganch
932,25.3875,49.5875,0.1403,0.0218,9,,Al Hufūf;Al Mubarraz
933,27.1625,78.3625,0.1304,0.0322,4,,Fīrozābād
934,13.1625,74.8125,0.0783,0.0345,1,UDUPI TPP,
935,51.7625,36.1875,0.1493,0.0314,2,TPP Quadra,Kursk
936,34.3125,-109.1625,0.1390,0.0578,4,Springerville,
937,29.3875,-94.9375,0.1296,0.0389,2,Green Power 2;Texas City Power Plant;Bacliff;Power Station 4,Texas City
938,50.8625,115.7125,0.1071,0.0215,1,Kharanorskaya,
939,24.0375,-104.6625,0.1325,0.0848,7,,Durango
940,45.4625,12.2375,0.0857,0.0379,2,Andrea Palladio power station (FUSINA);LEVANTE;AZOTATI,Venice
941,56.7625,36.7375,0.0955,0.0341,2,Konakovskaya,
942,31.6625,74.8875,0.1128,0.0329,3,,Amritsar
943,42.3125,-96.3875,0.1394,0.0214,5,George Neal South;George Neal North,
944,37.9125,139.0625,0.1019,0.0262,3,,Niigata
945,41.8625,78.1875,0.1224,0.0296,5,,
946,19.7125,79.1875,0.0734,0.0458,2,,
947,30.9625,20.1125,0.1126,0.0179,4,Zuenita,
948,34.7625,114.2875,0.1319,0.0407,3,,Huanglongsi;Kaifeng Chengguanzhen
949,-22.5375,-64.9625,,,2,,
950,44.2875,-105.3875,0.1307,0.0409,6,Dry Fork Station;Wyodak;Neil Simpson II;Wygen III,
951,29.6625,-98.1875,0.1618,0.0337,5,Guadalupe Generating Station,
952,49.8875,-97.1625,0.1333,0.0322,2,,Winnipeg
953,-22.0625,148.2875,0.1208,0.0309,1,,
954,40.5875,-89.6625,0.1367,0.0245,4,Powerton;E D Edwards,
955,36.5625,-118.1875,0.1425,0.0500,5,,
956,50.6375,3.1125,0.1241,0.0245,2,,Lille
957,25.4875,85.7625,0.1389,0.0376,4,BARH STPP II,
958,34.5875,-113.2125,0.1321,0.0423,9,,
959,51.2375,51.3875,0.1315,0.0196,5,,Oral
960,49.1625,16.5875,0.1597,0.0356,3,,Brno
961,46.8375,74.9375,0.1332,0.0276,7,,
962,37.3125,-77.2875,0.1241,0.0274,4,Chesterfield;Hopewell Cogeneration,
963,27.6625,103.4125,0.1215,0.0603,3,,
964,22.7375,79.9125,0.1069,0.0365,5,SEIONI TPP,
965,41.7375,-108.7625,0.1129,0.0659,4,Jim Bridger,
966,31.6625,-8.0375,0.1286,0.0363,8,,Marrakech
967,42.1125,-104.8875,0.1054,0.0190,4,Laramie River Station,
968,22.0625,-98.8625,0.1448,0.0580,7,Termoeléctrica Peñoles;Termoeléctrica del Golfo,
969,-23.3625,119.6875,0.1373,0.0407,3,Newman Iron Ore Mine,
970,30.0625,-90.6375,0.1422,0.0329,2,,
971,33.8125,113.4375,0.0280,0.0240,2,,
972,53.7125,86.8625,0.1857,0.0406,2,,
973,22.8375,89.5625,0.1960,0.0595,6,Khulna (KPCL-2),Khulna
974,-9.3625,-40.4875,0.2200,0.0800,4,Petrolina,Petrolina;Juazeiro
975,43.5125,123.4625,0.1146,0.0189,3,Shuangliao West power station,Zhengjiatun
976,47.4125,8.5625,0.0927,0.0345,1,,Zürich
977,41.3375,-91.0875,0.1492,0.0252,4,Louisa;Muscatine Plant #1,
978,50.0875,43.2375,0.1113,0.0283,2,,
979,36.1625,5.6625,0.1263,0.0508,4,,El Eulma
980,22.7375,75.8875,0.1027,0.0394,3,,Indore
981,38.0125,114.9875,0.0283,0.0441,0,,
982,38.6875,39.2375,0.1246,0.0576,6,,Elazığ
983,-29.8625,-51.3875,0.0707,0.0405,2,,
984,48.7625,39.2625,0.1300,0.0269,2,Luhanska,
985,28.2875,35.2125,0.1516,0.0507,9,,
