# Catalog of NOx point sources v2.0
# 
# Contact: steffen.beirle@mpic.de
# 
# Covered time range: Jan 2020 to Dec 2020 
# Used datasets:
# - TROPOMI NO2 measurements: https://data-portal.s5p-pal.com/products/no2.html
# - ERA5 wind fields: https://www.ecmwf.int/en/forecasts/datasets/reanalysis-datasets/era5
# - Global power plant database (GPPD): https://datasets.wri.org/dataset/globalpowerplantdatabase
# - World cities database (WCD): https://simplemaps.com/data/world-cities
# 
# Version 2 of the catalog provides a fundamental update compared to version 1.
# Several improvements have been implemented resulting in generally higher and
# more realistic emissions.
# A detailed description of the dataset is to be submitted to ESSD.
# 
# Data:
# Column 1: Rank of NOx point source
# Column 2: Latitude [degree North] of point source
# Column 3: Longitude [degree East] of point source
# Column 4: NOx emissions [kg/s]
# Column 5: NOx emissions error [kg/s]
# Column 6: Number of months (within the considered time range)
#           where significant emissions could be detected.
# Column 7: Combustion power plants above 100 MW within 15 km
#           as listed in GPPD, separated by semicolon.
#           Spelling exactly as in GPPD.
#           No entry if no match to GPPD was found.
#           Primarily based on GPPD v1.3, 
#           but extended by entries from v1.2 if missing in 1.3
#           (labelled as "v1.2")
# Column 8: Cities with more than 100,000 inhabitants within 15 km
#           as listed in WCD, separated by semicolon.
#           Spelling exactly as in WCD.
#           No entry if no match to WCD was found.
rank,lat,lon,E,err,months_significant,power_plants,cities
612,10.3125,123.9125,0.1453,0.0593,2,,Cebu City;Lapu-Lapu City;Mandaue City;Talisay;Poblacion;Minglanilla;Consolacion
613,50.7375,17.8625,0.1796,0.0381,4,Opole,Opole
614,24.9125,89.9875,0.2202,0.0754,3,,Jamālpur
615,-7.1625,29.9875,0.2293,0.1328,1,,
616,62.0375,129.7625,0.2162,0.0456,4,Yakutsk SDPP;Yakutsk SDPP-2,Yakutsk
617,-19.5375,-44.0625,0.1496,0.0493,2,,
618,-26.6125,-65.8125,0.1843,0.0861,3,,
619,53.8125,-113.0875,0.1805,0.0350,3,Scotford (Shell);Fort Saskatchewan (TransAlta),
620,34.3375,-116.8625,0.1699,0.0555,8,,
621,21.6875,72.6125,0.1946,0.0499,9,DGEN MEGA CCCP,
622,24.7875,78.6625,0.1751,0.0493,7,LALITPUR TPP,
623,2.0375,45.3125,0.1864,0.0656,9,,Mogadishu
624,47.3625,-101.8375,0.2047,0.0309,6,Antelope Valley,
625,51.1875,12.3625,0.1315,0.0287,2,Braunkohlekraftwerk Lippendorf;Lippendorf power station,
626,66.0875,76.8125,0.0594,0.0451,2,,Novyy Urengoy
627,56.1375,101.6125,0.1628,0.0453,4,Thermal Power Station 11,Bratsk
628,51.0125,2.3125,0.1572,0.0471,3,DK6,
629,12.1375,-68.9125,0.2080,0.0527,6,,Willemstad
630,-26.7625,28.5125,0.1179,0.0498,1,Grootvlei power station,
631,10.4625,106.4875,0.2076,0.0647,3,,Tân An
632,47.3625,-101.1375,0.2024,0.0399,3,Coal Creek,
633,9.4375,38.3625,0.2020,0.1098,3,,
634,34.1125,112.7875,0.1570,0.0439,2,Pingdingshan Ruiping power station,Meishan
635,24.7125,102.1375,0.1488,0.0633,1,,
636,44.0875,10.1625,0.1676,0.0539,2,,
637,-30.5875,150.1375,0.1580,0.0356,3,,
638,-18.8875,-48.2625,0.1844,0.0526,4,,Uberlândia
639,46.3625,48.0625,0.1805,0.0199,8,Astrakhanskaya CHPP-2;Central boiler-house [Astrakhan];Astrakhanskaya GRES,Astrakhan
640,19.2375,109.0125,0.2091,0.0522,3,,
641,19.3375,-96.7125,0.1767,0.0854,3,,
642,30.7125,50.0875,0.1986,0.0501,8,,
643,39.2875,-84.4875,0.2383,0.0413,4,Hamilton (OH),
644,18.1375,-15.9625,0.1806,0.0374,12,,Nouakchott
645,7.9125,6.4375,0.2114,0.1023,3,,
646,51.6875,4.6125,0.1486,0.0329,2,,Dordrecht
647,54.4625,45.8625,0.1561,0.0348,2,,
648,36.5875,116.2125,0.1747,0.0346,3,Xinyuan Aluminum power station;Chiping Xinfa power station;Xinfa Xiwang power station,
649,-20.6125,116.7875,0.1766,0.0391,12,Burrup Peninsula (Karratha Gas Plant);Burrup Peninsula (Pluto Phase 1);Dampier,
650,25.4125,98.8125,0.1644,0.0654,4,,
651,23.9875,79.3875,0.1689,0.0469,6,,
652,27.8125,-97.4625,0.1756,0.0356,9,Nueces Bay;Corpus Christi Energy Center,Corpus Christi
653,39.8625,26.2625,0.1750,0.0230,9,,
654,35.6375,138.4375,0.1729,0.0422,5,,Kōfu
655,28.9375,-110.8125,0.1918,0.0449,10,Hermosillo,
656,45.3625,-93.8875,0.1586,0.0314,3,Sherburne County,
657,22.2375,-97.8375,0.1649,0.0498,7,Pemex-Refinación  Refinería Francisco I. Madero,Tampico;Ciudad Madero;Miramar
658,49.4875,0.1875,0.1342,0.0312,1,HAVRE 4,Le Havre
659,31.4375,73.0875,0.1776,0.0460,10,,Faisalabad
660,21.5875,96.2375,0.2118,0.0759,5,,
661,2.9125,-60.7375,0.2119,0.0927,3,,Boa Vista
662,21.7125,108.6375,0.2199,0.0473,7,SDIC Qinzhou power station;Jingui Mill power station,
663,19.1125,41.1625,0.1880,0.0632,12,TIHAMA,
664,35.2375,115.5375,0.2003,0.0463,3,Heze power station;Heze Huarun power station,Heze
665,54.6625,83.6125,0.1870,0.0352,3,,
666,4.0125,103.3625,0.1714,0.0683,3,,
667,24.5625,74.8125,0.1511,0.0460,4,,
668,44.5125,18.6125,0.1687,0.0650,4,Tuzla CHP Power Plant Bosnia and Herzegovina,Tuzla
669,49.8125,24.0125,0.1845,0.0365,2,,Lviv
670,33.4375,43.2875,0.1678,0.0285,11,,Ar Ramādī
671,40.3125,-79.8875,0.1545,0.0306,3,,
672,4.9875,-1.6875,0.2049,0.0985,6,Takoradi 1,Sekondi
673,39.5625,-92.6375,0.2302,0.0323,9,Thomas Hill,
674,20.9375,-89.6625,0.1877,0.0514,2,Mérida III;Mérida II,Mérida;Kanasín
675,-28.1625,-69.5625,0.1543,0.0576,4,,
676,38.5875,114.9375,0.1556,0.0381,5,Dingzhou power station,Dingzhou
677,41.0875,80.1375,0.1304,0.0407,3,Aksu Xuzhou power station,Aksu
678,47.0375,28.8625,0.1685,0.0297,5,CHP CET-2  Chisinau,Chisinau
679,36.7375,29.4875,0.1739,0.0697,3,,
680,24.5625,81.1875,0.1707,0.0513,6,,
681,-9.8625,34.4125,0.1637,0.0856,3,,
682,30.3125,-91.2125,0.1766,0.0393,3,Plaquemine Cogeneration Plant;LaO Energy Systems;Axiall Plaquemine;Willow Glen (GPPD v1.2),
683,36.7875,-108.4375,0.1721,0.0297,9,Four Corners;San Juan,
684,-22.4875,119.9625,0.1599,0.0455,5,,
685,-22.4375,148.4375,0.1692,0.0463,7,,
686,29.7625,116.2875,0.1722,0.0463,3,Shenhua Jiujiang power station,
687,44.9375,23.1375,0.1185,0.0321,1,Rovinari power station,
688,58.5875,49.6125,0.1678,0.0320,2,Kirov TPP-5;Kirov CHPP-3,Kirov
689,46.1625,53.4125,0.1511,0.0328,9,,
690,32.1375,74.1625,0.1913,0.0514,9,,Gujranwala
691,35.3125,33.4375,0.1318,0.0274,7,,
692,45.7875,15.9625,0.1673,0.0367,5,Zagreb Te-To CHP Power Plant Croatia,Zagreb
693,32.9375,115.8375,0.0979,0.0390,0,Fuyang power station,Fuyang
694,44.7375,21.1875,0.1766,0.0345,5,TE KOSTOLAC B;TE KOSTOLAC A,
695,37.2875,38.7125,0.2057,0.0371,11,,Karaköprü
696,33.8125,-116.5625,0.1938,0.0533,11,Sentinel Energy Center  LLC;Indigo Energy Facility,
697,36.3125,43.7625,0.1627,0.0578,6,,
698,37.0875,37.3625,0.1874,0.0607,9,,Gaziantep
699,22.2125,-102.2125,0.1645,0.0838,4,,
700,41.4375,119.5875,0.1924,0.0415,4,,
701,38.3625,-87.7625,0.1953,0.0372,6,Gibson,
702,23.2625,114.3375,0.1969,0.0647,3,,
703,12.1375,15.0125,0.1686,0.0468,11,,N’Djamena;Kousséri
704,31.6875,73.2125,0.1226,0.0324,6,,
705,37.0125,35.3125,0.1964,0.0654,9,,Adana
706,16.6875,102.7375,0.1616,0.0507,6,Nam Phom,
707,34.0375,42.4125,0.1229,0.0189,8,,
708,39.5375,54.3875,0.1773,0.0375,10,Balkanabat OCGT Power Plant Turkmenistan,
709,23.8125,120.1875,0.1640,0.0641,7,Mailao,
710,7.3375,3.8625,0.1796,0.0930,4,,Ibadan
711,49.0125,33.6625,0.1641,0.0251,4,,
712,36.1375,1.2625,0.1297,0.0340,3,,Chlef
713,24.7375,116.2125,0.1609,0.0499,2,,
714,39.8875,48.9375,0.1953,0.0394,7,Janub,
715,4.5875,103.4375,0.0949,0.0456,0,Paka;YTL Paka,
716,34.9875,5.7125,0.1703,0.0375,12,,
717,-34.1625,-58.9625,0.1348,0.0259,2,,
718,23.0875,109.6375,0.1902,0.0507,3,Huadian Guigang power station,Guigang
719,50.5375,17.9625,0.1726,0.0380,2,,
720,41.6375,27.5375,0.1653,0.0350,5,,
721,37.9125,27.8375,0.1668,0.0399,6,,Aydın
722,27.6625,76.1375,0.1581,0.0439,6,,
723,10.5375,7.4375,0.1750,0.0597,6,,Kaduna
724,29.8125,31.2875,0.2041,0.0422,5,Cairo South;El-Tebeen,Ḩalwān
725,31.3875,49.6625,0.1704,0.0563,12,,
726,19.9625,72.7625,0.1585,0.0526,8,DHANU,
727,-37.9875,-57.6125,0.1630,0.0438,1,MAR DEL PLATA (9 DE JULIO),Mar del Plata
728,39.5625,29.8875,0.0889,0.0494,2,Seyitömer power station,
729,25.0625,101.5125,0.1545,0.0454,0,,Chuxiong;Dongguazhen
730,30.8125,111.7875,0.1522,0.0414,1,,Dangyang
731,50.3875,13.3125,0.1454,0.0411,1,Tusimice power station;Prunerov,
732,49.4375,11.0625,0.1745,0.0399,0,Franken 1;HKW Sandreuth,Nuremberg;Fürth
733,52.4375,30.9375,0.1595,0.0368,2,Gomel-2 CHP Power Plant Belarus,Homyel’
734,23.0875,-82.3375,0.1539,0.0507,3,Havana TPP,Havana;Arroyo Naranjo;Centro Habana;Guanabacoa
735,34.1625,50.3875,0.1470,0.0623,0,,
736,19.5625,-92.2125,0.1808,0.0459,8,,
737,28.5125,102.0625,0.1458,0.0485,3,,
738,10.2625,104.6125,0.1781,0.0626,3,,
739,47.0625,-101.2125,0.1388,0.0266,4,Milton R Young,
740,20.3875,72.9375,0.1592,0.0472,8,,
741,31.2375,32.2875,0.1525,0.0327,8,,Port Said
742,54.6875,29.1375,0.1940,0.0409,4,Lukoml Thermal Power Plant Belarus,
743,42.3125,59.5625,0.1765,0.0203,10,Takhiatash,
744,41.0875,-101.1375,0.1590,0.0280,8,Gerald Gentleman,
745,35.5125,68.2125,0.1646,0.0654,4,,
746,53.1125,8.7125,0.1503,0.0305,1,Hafen power station;KW Mittelsbüren;Hastedt power station,Bremen
747,53.6875,23.8625,0.1662,0.0399,3,Grodno CHP-2 Power Plant Belarus,Hrodna
748,32.7375,117.3125,0.1432,0.0449,2,,
749,50.0625,-110.7125,0.1302,0.0198,3,,
750,17.8875,-93.1625,0.1772,0.0555,4,Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Nuevo Pemex;Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Cactus,
751,44.6625,41.9375,0.1593,0.0302,4,Nevinnomysskya,Nevinnomyssk
752,29.1625,74.0125,0.0779,0.0208,3,SURATGARH,
753,37.8375,140.9125,0.1791,0.0405,2,Shinchi power station,
754,16.7125,79.6875,0.1189,0.0417,4,,
755,36.1625,-5.4125,0.1349,0.0353,6,CCC BAHIA DE ALGECIRAS;SAN ROQUE GRUPO 2;CAMPO DE GIBRALTAR GRUPO 20;BAHIA DE ALGECIRAS I;LOS BARRIOS,Gibraltar;Algeciras
756,-14.9375,13.5125,0.1504,0.0634,5,,Lubango
757,56.1125,44.1375,0.1852,0.0541,2,,
758,25.5125,78.7625,0.1479,0.0402,6,PARICHA,
759,36.9125,7.7125,0.1192,0.0358,3,,Annaba
760,48.1625,33.5375,0.1705,0.0326,5,,
761,15.6375,43.9125,0.1720,0.0695,8,,
762,43.4625,43.6125,0.1614,0.0638,3,,Nalchik
763,44.9375,34.1375,0.1504,0.0284,2,,Simferopol
764,24.5375,76.1125,0.1516,0.0419,6,KALISINDH,
765,39.9625,-76.7875,0.1556,0.0287,1,Pixelle Specialty Solutions LLC - Spring Grove Facility,York
766,-5.0625,-42.7625,0.1316,0.0575,2,,Teresina;Timon
767,52.9875,63.1375,0.1687,0.0288,6,,Rudnyy
768,7.8125,40.0875,0.1358,0.0817,2,,
769,13.2125,32.8125,0.1835,0.0461,6,,
770,39.7375,116.9875,0.1054,0.0242,5,,
771,-25.4375,-42.7625,0.1536,0.0391,4,,
772,35.7875,43.2625,0.1342,0.0286,8,,
773,40.3875,27.0375,0.1745,0.0306,6,İÇDAŞ Bekirli-2 power station,
774,30.5375,76.5875,0.1010,0.0295,5,RAJPURA TPP,
775,50.0125,8.2625,0.1477,0.0373,2,Kraftwerk Mainz;GuD-Anlage Rüsselsheim,Wiesbaden;Mainz
776,56.8375,35.9125,0.1375,0.0383,1,Tverskaya CHPP-3,Tver
777,47.7875,67.7375,0.1660,0.0313,9,Zhezkazgan power station,
778,7.4625,10.7625,0.1660,0.0807,3,,
779,22.4125,87.8625,0.0654,0.0198,1,KOLAGHAT,
780,23.9875,82.4125,0.2111,0.0648,7,MAHAN TPP,
781,-5.1875,-80.6875,0.1429,0.0724,11,,Piura
782,17.9625,-94.5125,0.1469,0.0422,3,,Minatitlán
783,20.8375,-97.2375,0.1419,0.0428,8,Tuxpan III y IV;Tuxpan II;Tuxpan V,
784,16.8875,-99.9125,0.1565,0.0694,6,,Acapulco de Juárez
785,50.4375,4.6875,0.1189,0.0292,1,,Namur
786,26.2375,73.0125,0.1439,0.0325,8,,Jodhpur
787,48.1375,17.1625,0.1509,0.0308,3,PPC Bratislava CCGT CHP Power Plant Slovakia,Bratislava;Petržalka
788,55.3125,52.0125,0.0899,0.0291,1,Zainskaya GRES,
789,-21.7375,147.9875,0.1355,0.0367,3,,
790,21.0875,77.9125,0.0550,0.0192,2,AMARAVATI TPP,
791,55.8375,51.9875,0.1388,0.0323,0,,
792,55.2875,85.6125,0.1382,0.0308,2,,
793,30.4625,117.2375,0.1387,0.0424,2,Shenhua Anqing power station,
794,-20.2625,-70.1125,0.1588,0.0708,10,,Iquique;Alto Hospicio
795,48.9625,24.6625,0.1369,0.0385,2,,Ivano-Frankivsk
796,41.5125,64.5875,0.1518,0.0248,10,,
797,31.7125,47.2625,0.1452,0.0334,7,,
798,26.9875,55.5125,0.1093,0.0401,5,,
799,-26.9125,150.7625,0.1819,0.0406,5,Kogan Creek,
800,30.0625,-94.0625,0.1710,0.0377,4,ExxonMobil Beaumont Refinery,Beaumont
801,29.2625,31.2125,0.1436,0.0304,5,Kuriemat 2;Kuriemat Solar/Thermal,
802,18.6375,-92.2625,0.1522,0.0387,3,Compañía de Nitrógeno de Cantarell,
803,52.4875,85.0875,0.1580,0.0308,3,Biysk CHPP-1,Biysk
804,15.3875,108.7875,0.1766,0.0982,5,,
805,24.8125,-107.4375,0.1416,0.0540,7,,Culiacán
806,48.7875,44.8125,0.1762,0.0272,5,Volzhskaya HPP 1;Volzhskaya CHPP-2,Volzhskiy
807,34.1375,118.7875,0.1157,0.0408,1,,Shuyangzha
808,50.4125,80.2125,0.1708,0.0281,7,,Semey
809,22.8875,-12.3125,0.1594,0.0254,12,,
810,50.0875,118.0875,0.1646,0.0299,2,TPPP PGGHO (Krasnokamenskaya TPP),
811,56.1125,47.2625,0.1493,0.0367,2,Cheboksary CHPP=2,Cheboksary;Novocheboksarsk
812,35.3125,103.1375,0.1346,0.0658,1,,
813,11.6375,-70.2125,0.1267,0.0239,3,Josefa Camejo;Punto Fijo,Punto Fijo
814,29.9375,30.8875,0.1334,0.0389,9,,Madīnat as Sādis min Uktūbar
815,-22.3875,119.7375,0.1571,0.0413,6,,
816,49.5875,36.5125,0.1119,0.0246,1,Zmiivska power station,
817,38.7625,-85.0375,0.1424,0.0286,2,Ghent,
818,16.1625,120.0875,0.1522,0.0643,3,Sual power station,
819,16.1875,75.2875,0.1569,0.0551,6,,
820,41.2875,27.5875,0.1480,0.0218,5,,
821,40.6875,30.7125,0.1292,0.0511,2,,
822,38.2125,-104.6125,0.1293,0.0249,6,Comanche (CO);Pueblo Airport Generating Station,Pueblo
823,36.2875,33.7375,0.1369,0.0333,7,,
824,46.0625,122.0625,0.1586,0.0237,4,Inner Mongolia Xingan power station,Ulanhot
825,57.0625,9.9625,0.1567,0.0294,3,Nordjylland power station,Aalborg
826,25.8375,-97.5125,0.1607,0.0382,6,Silas Ray,Heroica Matamoros
827,-11.6625,27.4875,0.1519,0.0707,5,,Lubumbashi
828,52.1625,10.4125,0.1343,0.0297,3,HKW-Mitte,Braunschweig;Salzgitter
829,40.7625,46.9875,0.1346,0.0322,3,Azerbaijan TPP,
830,34.4375,115.6125,0.1460,0.0437,2,,Shangqiu
831,13.5125,2.1125,0.1389,0.0339,9,,Niamey
832,38.1625,58.3875,0.1318,0.0456,8,,
833,32.0625,74.7875,0.0744,0.0229,5,,
834,24.7625,89.3625,0.1394,0.0478,4,,
835,34.7625,10.7125,0.1355,0.0283,9,Thyna 1,Sfax
836,-22.1375,117.8875,0.1424,0.0401,5,Solomon Iron Ore Mine,
837,50.8375,-1.0875,0.1752,0.0326,2,,Portsmouth
838,32.9375,3.2375,0.1162,0.0189,12,SPP1 Thermal,
839,11.5125,105.0875,0.1100,0.0450,4,,
840,55.4625,65.2625,0.1183,0.0260,1,Kurgan CHPP;Kurgan CHPP-2,Kurgan
841,48.5375,34.6375,0.1860,0.0285,6,,Kamianske
842,19.9875,73.8875,0.1037,0.0385,4,NASIK TPP  PH 1;NASIK,Nāsik
843,33.6375,-87.0625,0.1293,0.0285,2,James H Miller Jr;Gorgas (GPPD v1.2),
844,50.1375,30.7375,0.1054,0.0297,3,Trypilska,
845,20.6875,-101.3625,0.1348,0.0373,4,,Irapuato
846,36.8875,6.9125,0.1443,0.0341,7,SKS IPP SNC Lavalin;Skikda,Skikda
847,-22.5125,27.0375,0.1480,0.0323,4,Morpule,
848,20.9875,-97.3625,0.0792,0.0287,1,Adolfo López Mateos (Tuxpan),Túxpam de Rodríguez Cano
849,25.8875,71.3375,0.1405,0.0285,10,JALLIPPA KAPURDI TPP,
850,50.5625,26.2375,0.1702,0.0477,4,,Rivne
851,20.7125,76.8125,0.1667,0.0504,8,PARAS,
852,33.0625,-83.7875,0.0788,0.0274,0,Scherer;Smarr Energy Center,
853,-22.3125,-41.8875,0.1036,0.0317,1,Norte Fluminense,Macaé
854,41.6375,-87.1625,0.1134,0.0674,0,ArcelorMittal Burns Harbor;Gary Works,
855,24.2875,37.5875,0.1375,0.0351,8,,
856,46.7375,-122.8625,0.1234,0.0277,2,Transalta Centralia Generation;Chehalis Generating Facility,
857,37.7625,128.8375,0.1334,0.0577,2,Yeongdong,Gangneung
858,23.2375,111.5875,0.1520,0.0480,3,,
859,-9.6625,34.2875,0.1326,0.0806,1,,
860,23.1375,108.2375,0.1511,0.0521,3,,
861,15.5875,49.1375,0.1597,0.0483,10,,
862,51.7375,19.4875,0.1013,0.0279,1,EC Łódź-3;EC Łódź-4,Łódź
863,5.4375,100.6125,0.1287,0.1223,3,,
864,35.6125,-80.9625,0.1143,0.0248,0,Marshall (NC),
865,41.8875,-83.3375,0.1085,0.0270,0,Monroe (MI),
866,35.3375,60.2125,0.1424,0.0452,7,,
867,24.1375,81.9125,0.1410,0.0407,6,NIGRI,
868,51.4625,-111.7875,0.0977,0.0239,0,Sheerness,
869,30.7125,73.2375,0.1163,0.0312,6,Sahiwal,Sahiwal
870,39.7875,64.4375,0.1357,0.0240,11,,Bukhara;Kogon Shahri
871,24.8125,-112.0625,0.1336,0.0823,6,Gral. Agustín Olachea A. (Puerto San Carlos),
872,24.5625,116.1875,0.1129,0.0398,2,,
873,31.0125,112.2375,0.0918,0.0269,1,Guodian Jingmen power station;Huaneng Jingmen power station,Jiangjiafan
874,-31.5625,-53.6875,0.0914,0.0309,3,Presidente Médici  A  B;Candiota III,
875,34.8125,104.3875,0.1342,0.0422,4,,
876,35.9875,126.6375,0.1291,0.0253,6,Gunsan;Seagull power station;Saemangeum Ocise,Kunsan
877,44.5125,125.6375,0.1566,0.0282,4,,Dehui
878,9.5375,41.8625,0.1737,0.0868,6,,Dire Dawa
879,29.4875,-95.6375,0.1311,0.0362,3,W A Parish;Jack Fusco Energy Center;W.A. Parish Carbon Capture Plant,Sugar Land
880,48.6125,21.1875,0.1354,0.0322,2,,Košice
881,22.1875,84.5875,0.1472,0.0497,3,,
882,35.2875,-101.7375,0.1319,0.0420,8,Harrington;Nichols,Amarillo
883,26.2125,127.7125,0.1318,0.0447,1,,Naha;Urasoe
884,32.7625,73.1375,0.1108,0.0520,3,,
885,52.3125,18.2375,0.0960,0.0230,2,Pątnów I;Pątnów II;Konin,
886,49.3625,6.7375,0.1174,0.0290,1,Kraftwerk Ensdorf,
887,26.7625,-80.0875,0.1178,0.0445,6,Riviera,West Palm Beach
888,34.1375,-84.9125,0.0959,0.0237,0,Bowen,
889,20.5875,-101.1625,0.1372,0.0398,6,Salamanca;Pemex-Refinación  Ing. Antonio M. Amor,Salamanca
890,36.8875,-111.4125,0.0378,0.0109,0,Navajo (GPPD v1.2),
891,13.0875,-11.4125,0.1355,0.0422,6,,
892,52.0625,47.4375,0.1462,0.0279,4,,
893,26.4625,80.2875,0.1274,0.0318,5,PANKI (GPPD v1.2),Cawnpore
894,25.9375,49.6875,0.1524,0.0313,10,ABQ PP,
895,29.9125,75.2375,0.0709,0.0184,2,TALWANDI SABO,
896,24.6375,-101.6625,0.1185,0.0375,3,,
897,-6.2875,107.9375,0.1637,0.0613,6,PLTU Jawa Barat - Indramayu,
898,19.3625,56.4625,0.1183,0.0242,12,,
899,24.3125,78.1375,0.0944,0.0287,3,,
900,17.9875,-92.9375,0.1392,0.0508,3,,Villahermosa
901,51.7625,58.7875,0.0989,0.0181,2,Iriklinskaya,
902,38.5625,-90.8375,0.1343,0.0235,4,Labadie,
903,30.9625,-110.3375,0.1397,0.0269,6,,
904,19.4125,72.8875,0.1119,0.0723,5,,
905,24.2125,47.6625,0.1151,0.0234,11,,
906,11.5625,43.1375,0.1351,0.0385,9,Boulaos,Djibouti
907,-22.4375,-47.5375,0.1254,0.0373,2,,Rio Claro
908,31.1625,-112.8625,0.1206,0.0285,12,,
909,51.4875,31.2625,0.1323,0.0283,1,Chernihiv power station,Chernihiv
910,11.3625,35.8875,0.1569,0.0871,4,,
911,33.6625,46.3875,0.1254,0.0380,5,,
912,35.8875,14.4625,0.1162,0.0367,6,,
913,24.8625,53.6125,0.1424,0.0359,8,,
914,36.0875,4.7375,0.1249,0.0313,4,,Bordj Bou Arreridj
915,-26.5875,-66.1125,0.1058,0.0564,2,,
916,-22.6625,-47.6625,0.1064,0.0313,2,,Piracicaba
917,-23.3875,-51.9125,0.1198,0.0317,2,,Maringá
918,37.9875,-90.0875,0.1208,0.0237,2,,
919,23.4375,68.7125,0.1136,0.0217,6,,
920,-14.2375,-41.7125,0.0993,0.0405,1,,
921,31.0625,30.4375,0.1283,0.0243,8,Damanhour,Damanhūr
922,18.0375,-63.0875,0.1078,0.0402,0,,
923,17.1375,-61.7875,0.1034,0.0281,2,,
924,32.7375,116.6625,0.1264,0.0295,5,Huainan Tianji power station;Huainan Fengtai power station;Huainan Guqiao power station;Pansan power station,
925,44.4625,12.2125,0.1070,0.0288,1,PORTO CORSINI,Ravenna
926,23.6625,113.2375,0.1003,0.0395,3,,
927,38.8625,-84.2375,0.1937,0.0393,2,W H Zimmer,
928,35.3375,1.3625,0.1200,0.0290,5,Tiaret,Tiaret
929,-6.7625,108.6125,0.1238,0.0516,3,PLTU Cirebon,Cirebon
930,54.4625,61.2375,0.1362,0.0244,3,Yuzhnouralskaya 2,
931,41.5625,60.6375,0.1205,0.0190,6,,Urganch
932,25.3875,49.5875,0.1437,0.0238,10,,Al Hufūf;Al Mubarraz
933,27.1625,78.3625,0.1257,0.0322,6,,Fīrozābād
934,13.1625,74.8125,0.1088,0.0442,5,UDUPI TPP,
935,51.7625,36.1875,0.1219,0.0266,1,TPP Quadra,Kursk
936,34.3125,-109.1625,0.0929,0.0285,4,Springerville,
937,29.3875,-94.9375,0.1196,0.0490,4,Green Power 2;Texas City Power Plant;Bacliff;Power Station 4,Texas City
938,50.8625,115.7125,0.1275,0.0256,2,Kharanorskaya,
939,24.0375,-104.6625,0.1223,0.0716,6,,Durango
940,45.4625,12.2375,0.0833,0.0344,2,Andrea Palladio power station (FUSINA);LEVANTE;AZOTATI,Venice
941,56.7625,36.7375,0.0759,0.0400,1,Konakovskaya,
942,31.6625,74.8875,0.1553,0.0488,7,,Amritsar
943,42.3125,-96.3875,0.0731,0.0183,0,George Neal South;George Neal North,
944,37.9125,139.0625,0.1052,0.0285,2,,Niigata
945,41.8625,78.1875,0.1063,0.0440,2,,
946,19.7125,79.1875,0.1108,0.0442,2,,
947,30.9625,20.1125,0.1291,0.0199,7,Zuenita,
948,34.7625,114.2875,0.0881,0.0304,2,,Huanglongsi;Kaifeng Chengguanzhen
949,-22.5375,-64.9625,0.1230,0.0923,2,,
950,44.2875,-105.3875,0.1338,0.0394,5,Dry Fork Station;Wyodak;Neil Simpson II;Wygen III,
951,29.6625,-98.1875,0.1250,0.0296,5,Guadalupe Generating Station,
952,49.8875,-97.1625,0.0933,0.0357,1,,Winnipeg
953,-22.0625,148.2875,0.0952,0.0270,0,,
954,40.5875,-89.6625,0.1162,0.0213,4,Powerton;E D Edwards,
955,36.5625,-118.1875,0.1335,0.0507,2,,
956,50.6375,3.1125,0.1244,0.0247,2,,Lille
957,25.4875,85.7625,0.0984,0.0266,3,BARH STPP II,
958,34.5875,-113.2125,0.1226,0.0386,8,,
959,51.2375,51.3875,0.1438,0.0202,4,,Oral
960,49.1625,16.5875,0.1046,0.0267,2,,Brno
961,46.8375,74.9375,0.1373,0.0350,6,,
962,37.3125,-77.2875,0.1168,0.0242,1,Chesterfield;Hopewell Cogeneration,
963,27.6625,103.4125,0.1259,0.0564,2,,
964,22.7375,79.9125,0.1330,0.0415,5,SEIONI TPP,
965,41.7375,-108.7625,0.1285,0.0702,7,Jim Bridger,
966,31.6625,-8.0375,0.1121,0.0310,6,,Marrakech
967,42.1125,-104.8875,0.1233,0.0254,4,Laramie River Station,
968,22.0625,-98.8625,0.1314,0.0530,3,Termoeléctrica Peñoles;Termoeléctrica del Golfo,
969,-23.3625,119.6875,0.1324,0.0391,6,Newman Iron Ore Mine,
970,30.0625,-90.6375,0.1117,0.0285,1,,
971,33.8125,113.4375,0.1299,0.0334,1,,
972,53.7125,86.8625,-0.0181,-0.0589,0,,
973,22.8375,89.5625,0.0954,0.0300,3,Khulna (KPCL-2),Khulna
974,-9.3625,-40.4875,0.0661,0.0275,0,Petrolina,Petrolina;Juazeiro
975,43.5125,123.4625,0.0946,0.0169,3,Shuangliao West power station,Zhengjiatun
976,47.4125,8.5625,0.0831,0.0263,1,,Zürich
977,41.3375,-91.0875,0.0894,0.0173,2,Louisa;Muscatine Plant #1,
978,50.0875,43.2375,0.0834,0.0277,0,,
979,36.1625,5.6625,0.1250,0.0608,5,,El Eulma
980,22.7375,75.8875,0.0878,0.0264,4,,Indore
981,38.0125,114.9875,0.1392,0.0354,3,,
982,38.6875,39.2375,0.1426,0.0787,6,,Elazığ
983,-29.8625,-51.3875,0.1314,0.0399,3,,
984,48.7625,39.2625,0.0966,0.0236,2,Luhanska,
985,28.2875,35.2125,0.1041,0.0391,4,,
